Zaaknummer;Straat;Huisnummer;Huisletter;Toevoeging;Postcode;Plaats;Adres;Kamer;Wetsartikel;"Inhoud uitspraak";"Leges uitspraak";"Datum afdoening";"Type woonruimte";"Huurprijs voor uitspraak";"Huurprijs na uitspraak";"Voorschot sk voor uitspraak";"Voorschot sk na uitspraak";"Bet.verpl. sk voor uitspraak";"Bet.verpl. sk na uitspraak";"Bet.verpl. sk voor uitspraak Bk2";"Bet.verpl. sk na uitspraak Bk2";"Bet.verpl. sk voor uitspraak Bk3";"Bet.verpl. sk na uitspraak Bk3";"Tijdelijk verlaagde huurprijs";"Punten woonruimte";Verzoeker
ZKN-2015-009210;Asterstraat;8;;;2565TV;'S-GRAVENHAGE;"Asterstraat 8, 2565TV 'S-GRAVENHAGE";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";23-03-16;Zelfstandig;;;;;0;12;;;;;;;Huurder
ZKN-2015-009206;"Kleine Kruisstraat";14;;"KM 2";9712TW;GRONINGEN;"Kleine Kruisstraat 14 KM 2, 9712TW GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";29-03-16;Onzelfstandig;;;;;1.020,00;330;;;;;;;Huurder
ZKN-2015-009201;Bakboord;9;;;3823TB;AMERSFOORT;"Bakboord 9, 3823TB AMERSFOORT";;"249 BW - toetsing aanvangshuurprijs";"Geen inhoudelijke uitspraak";"De wederpartij wordt in het gelijk gesteld";16-03-16;Zelfstandig;0;0;;;;;;;;;;;Huurder
ZKN-2015-009193;Fleminghstraat;79;;"1 ET KM 3 LKS";6532XE;NIJMEGEN;"Fleminghstraat 79 1 ET KM 3 LKS, 6532XE NIJMEGEN";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";22-03-16;Onzelfstandig;200;115,93;;;;;;;;;;;Huurder
ZKN-2015-009191;Prinsegracht;120;;A;2512GD;'S-GRAVENHAGE;"Prinsegracht 120 A, 2512GD 'S-GRAVENHAGE";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";17-03-16;Zelfstandig;519,19;519,19;;;;;;;;;;;Huurder
ZKN-2015-009175;Lomanlaan;103;;"B 47";3526XD;UTRECHT;"Lomanlaan 103 B 47, 3526XD UTRECHT";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is redelijk";"De verzoeker wordt in het gelijk gesteld";29-03-16;Zelfstandig;580;360,47;;;;;;;;;;;Huurder
ZKN-2015-009174;Steijnstraat;50;;;1814DD;ALKMAAR;"Steijnstraat 50, 1814DD ALKMAAR";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";16-03-16;Zelfstandig;394,64;694,64;;;;;;;;;;;Huurder
ZKN-2015-009173;Eemnesserweg;6;;A;1221CX;HILVERSUM;"Eemnesserweg 6 A, 1221CX HILVERSUM";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is niet redelijk";"De verzoeker en de wederpartij worden beide in het gelijk/ongelijk gesteld";15-03-16;Zelfstandig;609,03;477,3;;;;;;;;;;;Huurder
ZKN-2015-009165;"Da Costastraat";6;;;3131GC;VLAARDINGEN;"Da Costastraat 6, 3131GC VLAARDINGEN";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";10-03-16;Zelfstandig;685,09;;;;;;;;;;274,04;;Huurder
ZKN-2015-009163;"Herman Colleniusstraat";25;;"A KM 7";9718KS;GRONINGEN;"Herman Colleniusstraat 25 A KM 7, 9718KS GRONINGEN";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";10-03-16;Onzelfstandig;280;280;;;;;;;;;;;Huurder
ZKN-2015-009158;"Herman Colleniusstraat";25;;"A KM 7";9718KS;GRONINGEN;"Herman Colleniusstraat 25 A KM 7, 9718KS GRONINGEN";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is niet redelijk";"De verzoeker en de wederpartij worden beide in het gelijk/ongelijk gesteld";10-03-16;Onzelfstandig;280;248,12;;;;;;;;;;;Huurder
ZKN-2015-009156;Deimanstraat;94;;;2522BN;'S-GRAVENHAGE;"Deimanstraat 94, 2522BN 'S-GRAVENHAGE";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";17-03-16;Zelfstandig;680;;;;;;;;;;272;;Huurder
ZKN-2015-009144;Sanderijnstraat;11;;HS;1055BM;AMSTERDAM;"Sanderijnstraat 11 HS, 1055BM AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";10-03-16;Zelfstandig;472,66;;;;;;;;;;283,6;;Huurder
ZKN-2015-009143;"Van Allenstraat";69;;;1562TK;KROMMENIE;"Van Allenstraat 69, 1562TK KROMMENIE";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";25-03-16;Zelfstandig;613,65;613,65;;;;;;;;;;;Huurder
ZKN-2015-009136;Turnerstraat;11;;2;1076VA;AMSTERDAM;"Turnerstraat 11 2, 1076VA AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";16-03-16;Zelfstandig;362,38;;;;;;;;;;144,95;;Huurder
ZKN-2015-009133;Stratumseind;129;;;5611ER;EINDHOVEN;"Stratumseind 129, 5611ER EINDHOVEN";;"260 BW - afrekening van de servicekosten";"Servicekosten conform afrekening";"De verzoeker wordt in het gelijk gesteld";14-03-16;Zelfstandig;;;;;431,39;431,39;;;;;;;Huurder
ZKN-2015-009123;Stratumseind;123;;;5611ER;EINDHOVEN;"Stratumseind 123, 5611ER EINDHOVEN";;"260 BW - afrekening van de servicekosten";"Servicekosten conform afrekening";"De verzoeker wordt in het gelijk gesteld";14-03-16;Zelfstandig;;;;;218,87;218,87;;;;;;;Huurder
ZKN-2015-009111;Grotestraat;75;;;5801BE;VENRAY;"Grotestraat 75, 5801BE VENRAY";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";04-03-16;Zelfstandig;;;;;0;326,31;;;;;;;Huurder
ZKN-2015-009110;Vechtstraat;51;;1;1078RJ;AMSTERDAM;"Vechtstraat 51 1, 1078RJ AMSTERDAM";;"4.3 UHW - melding herstel van gebreken";"Gebreken geheel verholpen";"De verzoeker wordt in het gelijk gesteld";09-03-16;Zelfstandig;325,86;683,22;;;;;;;;;;;Verhuurder
ZKN-2015-009109;Lomanlaan;103;;B81;3526XD;UTRECHT;"Lomanlaan 103 B81, 3526XD UTRECHT";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is redelijk";"De verzoeker wordt in het gelijk gesteld";29-03-16;Zelfstandig;595;337,08;;;;;;;;;;;Huurder
ZKN-2015-009107;Sleutelbloemstraat;32;;HS;1031AN;AMSTERDAM;"Sleutelbloemstraat 32 HS, 1031AN AMSTERDAM";;"4.3 UHW - melding herstel van gebreken";"Gebreken geheel verholpen";"De verzoeker wordt in het gelijk gesteld";21-03-16;Zelfstandig;245,36;402,51;;;;;;;;;;;Verhuurder
ZKN-2015-009106;Prinsengracht;73;;2;1015DL;AMSTERDAM;"Prinsengracht 73 2, 1015DL AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";23-03-16;Zelfstandig;246,26;246,26;;;;;;;;;;;Huurder
ZKN-2015-009104;Grotestraat;75;;;5801BE;VENRAY;"Grotestraat 75, 5801BE VENRAY";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";04-03-16;Zelfstandig;;;;;290,22;126,16;;;;;;;Huurder
ZKN-2015-009103;Utrechtsestraat;63;;D;1017VJ;AMSTERDAM;"Utrechtsestraat 63 D, 1017VJ AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";31-03-16;Zelfstandig;412,71;;;;;;;;;;165,08;;Huurder
ZKN-2015-009098;"Jacoba van Beierenstraat";33;;;3232VN;BRIELLE;"Jacoba van Beierenstraat 33, 3232VN BRIELLE";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";02-03-16;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2015-009094;Franklinstraat;84;;"2 VR";2562CJ;'S-GRAVENHAGE;"Franklinstraat 84 2 VR, 2562CJ 'S-GRAVENHAGE";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";17-03-16;Zelfstandig;840;374,7;;;;;;;;;;;Huurder
ZKN-2015-009086;Brabantlaan;112;;;2101SK;HEEMSTEDE;"Brabantlaan 112, 2101SK HEEMSTEDE";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";11-03-16;Zelfstandig;660,48;660,48;;;;;;;;;;;Huurder
ZKN-2015-009079;"Lange Niezel";11;;B;1012GS;AMSTERDAM;"Lange Niezel 11 B, 1012GS AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";23-03-16;Zelfstandig;307,5;307,5;;;;;;;;;123;;Huurder
ZKN-2015-009078;Bongersstraat;1;;;7071CM;ULFT;"Bongersstraat 1, 7071CM ULFT";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";16-03-16;Zelfstandig;651,27;651,27;;;;;;;;;260,51;;Huurder
ZKN-2015-009075;Rubenslaan;121;;"KM VR";3582JH;UTRECHT;"Rubenslaan 121 KM VR, 3582JH UTRECHT";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";14-03-16;Onzelfstandig;285;233,87;;;;;;;;;;;Huurder
ZKN-2015-009073;"Eduard Douwes Dekkerdreef";14;;;5051MD;GOIRLE;"Eduard Douwes Dekkerdreef 14, 5051MD GOIRLE";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";08-03-16;Zelfstandig;512,23;;;;;;;;;;204,89;;Huurder
ZKN-2015-009067;Bosranklaan;123;;;2803VD;GOUDA;"Bosranklaan 123, 2803VD GOUDA";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";17-03-16;Zelfstandig;425,11;;;;;;;;;;;;Huurder
ZKN-2015-009066;Eeldersingel;28;;"KM 13";9726AR;GRONINGEN;"Eeldersingel 28 KM 13, 9726AR GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";24-03-16;Onzelfstandig;;;;;1.080,00;894,98;;;;;;;Huurder
ZKN-2015-009065;Azielaan;300;;"KM C";3526SK;UTRECHT;"Azielaan 300 KM C, 3526SK UTRECHT";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";14-03-16;Onzelfstandig;183,36;117,98;;;;;;;;;;;Huurder
ZKN-2015-009059;Graspieper;6;;;3435AH;NIEUWEGEIN;"Graspieper 6, 3435AH NIEUWEGEIN";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is redelijk";"De wederpartij wordt in het gelijk gesteld";15-03-16;Zelfstandig;710,68;710,68;;;;;;;;;;;Huurder
ZKN-2015-009056;Loudonstraat;305;;;3317PG;DORDRECHT;"Loudonstraat 305, 3317PG DORDRECHT";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";23-03-16;Zelfstandig;754;640,38;;;;;;;;;;;Huurder
ZKN-2015-009055;"Ben Viljoenstraat";24;;3;1091XT;AMSTERDAM;"Ben Viljoenstraat 24 3, 1091XT AMSTERDAM";;"4.3 UHW - melding herstel van gebreken";"Gebreken deels verholpen of niet verholpen";"De wederpartij wordt in het gelijk gesteld";21-03-16;Zelfstandig;148,9;148,9;;;;;;;;;;;Verhuurder
ZKN-2015-009054;Meidoornlaan;47;;;4621BL;"BERGEN OP ZOOM";"Meidoornlaan 47, 4621BL BERGEN OP ZOOM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";04-03-16;Zelfstandig;495,41;;;;;;;;;;198,16;;Huurder
ZKN-2015-009051;"Helper Westsingel";16;;"B STUDIO 1";9721BE;GRONINGEN;"Helper Westsingel 16 B STUDIO 1, 9721BE GRONINGEN";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";24-03-16;Zelfstandig;710;686,94;;;;;;;;;549,55;;Huurder
ZKN-2015-009046;Biltstraat;116;;"BEL AZ";3572BK;UTRECHT;"Biltstraat 116 BEL AZ, 3572BK UTRECHT";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";21-03-16;Zelfstandig;925;565,58;;;;;;;;;;;Huurder
ZKN-2015-009045;Schiermonnikoog;26;;;1506ZN;ZAANDAM;"Schiermonnikoog 26, 1506ZN ZAANDAM";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is redelijk";"De wederpartij wordt in het gelijk gesteld";04-03-16;Zelfstandig;1.100,00;1.100,00;;;;;;;;;;;Huurder
ZKN-2015-009044;Ceramstraat;14;;"A KM 3";9715JN;GRONINGEN;"Ceramstraat 14 A KM 3, 9715JN GRONINGEN";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";10-03-16;Onzelfstandig;310;170,5;;;;;;;;;;;Huurder
ZKN-2015-009036;Kerkstraat;42;;"D KM 2";5611GK;EINDHOVEN;"Kerkstraat 42 D KM 2, 5611GK EINDHOVEN";;"260 BW - afrekening van de servicekosten";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";04-03-16;Onzelfstandig;;;;;356,54;356,54;;;;;;;Huurder
ZKN-2015-009034;"Van Hogendorpstraat";12;;;2515NV;'S-GRAVENHAGE;"Van Hogendorpstraat 12, 2515NV 'S-GRAVENHAGE";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";18-03-16;Zelfstandig;504,7;;;;;;;;;;94,23;;Huurder
ZKN-2015-009031;"Albert Plesmanplein";18;;202;2805AB;GOUDA;"Albert Plesmanplein 18 202, 2805AB GOUDA";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";17-03-16;Zelfstandig;402,43;402,43;;;;;;;;;;;Huurder
ZKN-2015-009020;"Paul Krugerstraat";72;;;2021XP;HAARLEM;"Paul Krugerstraat 72, 2021XP HAARLEM";;"249 BW - toetsing aanvangshuurprijs";"Geen inhoudelijke uitspraak";"De wederpartij wordt in het gelijk gesteld";23-03-16;Zelfstandig;1.000,00;1.000,00;;;;;;;;;;;Huurder
ZKN-2015-009019;Eendrachtstraat;3;;HS;1078XV;AMSTERDAM;"Eendrachtstraat 3 HS, 1078XV AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";04-03-16;Zelfstandig;347,26;347,26;;;;;;;;;;;Huurder
ZKN-2015-009018;Lombardstraat;2;;"B 1ET";4132VH;"VIANEN UT";"Lombardstraat 2 B 1ET, 4132VH VIANEN UT";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";17-03-16;Zelfstandig;333,13;;;;;;;;;;266,5;;Huurder
ZKN-2015-009015;Drakenstein;27;;;3085NM;ROTTERDAM;"Drakenstein 27, 3085NM ROTTERDAM";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";02-03-16;Zelfstandig;663,13;650,69;;;;;;;;;;;Huurder
ZKN-2015-009014;Ruimzicht;126;;;2543RP;'S-GRAVENHAGE;"Ruimzicht 126, 2543RP 'S-GRAVENHAGE";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";17-03-16;Zelfstandig;522,84;522,84;;;;;;;;;470,56;;Huurder
ZKN-2015-009012;Vriendenlaan;18;;;3032XJ;ROTTERDAM;"Vriendenlaan 18, 3032XJ ROTTERDAM";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";02-03-16;Zelfstandig;890;477,3;;;;;;;;;;;Huurder
ZKN-2015-009008;Rijnstraat;30;;;2931XV;"KRIMPEN AAN DE LEK";"Rijnstraat 30, 2931XV KRIMPEN AAN DE LEK";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is redelijk";"De wederpartij wordt in het gelijk gesteld";23-03-16;Zelfstandig;451,57;451,57;;;;;;;;;;;Huurder
ZKN-2015-008991;"Grote Visserijstraat";12;;"A 01";3026CJ;ROTTERDAM;"Grote Visserijstraat 12 A 01, 3026CJ ROTTERDAM";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is niet redelijk";"De wederpartij wordt in het gelijk gesteld";02-03-16;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2015-008976;Queridostraat;22;;;3842CE;HARDERWIJK;"Queridostraat 22, 3842CE HARDERWIJK";;"249 BW - toetsing aanvangshuurprijs";"Geen inhoudelijke uitspraak";"De wederpartij wordt in het gelijk gesteld";16-03-16;Zelfstandig;728;728;;;;;;;;;;;Huurder
ZKN-2015-008969;Repelaerstraat;11;;;2515LW;'S-GRAVENHAGE;"Repelaerstraat 11, 2515LW 'S-GRAVENHAGE";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";17-03-16;Zelfstandig;368,44;;;;;;;;;;294,75;;Huurder
ZKN-2015-008961;Hoofdweg;63;;1;1058AX;AMSTERDAM;"Hoofdweg 63 1, 1058AX AMSTERDAM";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";10-03-16;Zelfstandig;;;;;720;259,63;;;;;;;Huurder
ZKN-2015-008939;"Van Abbestraat";5;;;1064PK;AMSTERDAM;"Van Abbestraat 5, 1064PK AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";10-03-16;Zelfstandig;;;;;645,15;629,66;;;;;;;Huurder
ZKN-2015-008937;Imkerstraat;14;;;5623DC;EINDHOVEN;"Imkerstraat 14, 5623DC EINDHOVEN";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";04-03-16;Zelfstandig;;;;;1.065,12;814,08;;;;;;;Huurder
ZKN-2015-008930;Hertogsweg;4;;T;2375XN;RIJPWETERING;"Hertogsweg 4 T, 2375XN RIJPWETERING";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";21-03-16;Zelfstandig;628,52;;;;;;;;;;377,11;;Huurder
ZKN-2015-008929;Siriusstraat;40;;;7557XW;"HENGELO OV";"Siriusstraat 40, 7557XW HENGELO OV";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";23-03-16;Zelfstandig;387,68;387,68;;;;;;;;;;;Huurder
ZKN-2015-008928;Jephtastraat;53;;"KM 6";1055JS;AMSTERDAM;"Jephtastraat 53 KM 6, 1055JS AMSTERDAM";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";16-03-16;Onzelfstandig;650;243,64;;;;;;;;;;;Huurder
ZKN-2015-008927;"Verlengde Oosterweg";24;;"1B KM 2 ET VR";9725BD;GRONINGEN;"Verlengde Oosterweg 24 1B KM 2 ET VR, 9725BD GRONINGEN";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is niet redelijk";"De verzoeker en de wederpartij worden beide in het gelijk/ongelijk gesteld";03-03-16;Onzelfstandig;325;315,2;;;;;;;;;;;Huurder
ZKN-2015-008924;"Van Spilbergenstraat";130;;1;1057RN;AMSTERDAM;"Van Spilbergenstraat 130 1, 1057RN AMSTERDAM";;"249 BW - toetsing aanvangshuurprijs";"Geen inhoudelijke uitspraak";"De wederpartij wordt in het gelijk gesteld";03-03-16;Zelfstandig;1.200,00;1.200,00;;;;;;;;;;;Huurder
ZKN-2015-008921;Moleneindplein;5;;A;5262CW;VUGHT;"Moleneindplein 5 A, 5262CW VUGHT";;"260 BW - afrekening van de servicekosten";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";04-03-16;Zelfstandig;;;;;1.087,53;1.087,53;;;;;;;Huurder
ZKN-2015-008914;IJslandtpad;1;;HS;1097MG;AMSTERDAM;"IJslandtpad 1 HS, 1097MG AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";31-03-16;Zelfstandig;402,89;;;;;;;;;;161,16;;Huurder
ZKN-2015-008913;Ceramstraat;14;;"A KM 4";9715JN;GRONINGEN;"Ceramstraat 14 A KM 4, 9715JN GRONINGEN";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";02-03-16;Onzelfstandig;240;132;;;;;;;;;;;Huurder
ZKN-2015-008909;"Grote Belt";4;;;9642BT;VEENDAM;"Grote Belt 4, 9642BT VEENDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";16-03-16;Zelfstandig;534,49;;;;;;;;;;213,8;;Huurder
ZKN-2015-008907;Brederodestraat;42;;;3027VH;ROTTERDAM;"Brederodestraat 42, 3027VH ROTTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";02-03-16;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2015-008903;Smaragdstraat;42;;"KM 2";9743KW;GRONINGEN;"Smaragdstraat 42 KM 2, 9743KW GRONINGEN";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";02-03-16;Onzelfstandig;330;187,12;;;;;;;;;112,27;;Huurder
ZKN-2015-008895;Koornhorst;22;;;1104JA;AMSTERDAM;"Koornhorst 22, 1104JA AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";10-03-16;Zelfstandig;364,45;364,45;;;;;;;;;;;Huurder
ZKN-2015-008894;Columbusstraat;57;;;1057TN;AMSTERDAM;"Columbusstraat 57, 1057TN AMSTERDAM";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";24-03-16;Zelfstandig;507,1;501,8;;;;;;;;;;;Huurder
ZKN-2015-008893;"De la Reyweg";731;;;2571ET;'S-GRAVENHAGE;"De la Reyweg 731, 2571ET 'S-GRAVENHAGE";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";17-03-16;Zelfstandig;700;586,43;;;;;;;;;;;Huurder
ZKN-2015-008892;Hoofdweg;254;;3;1057DH;AMSTERDAM;"Hoofdweg 254 3, 1057DH AMSTERDAM";;"4.3 UHW - melding herstel van gebreken";"Gebreken geheel verholpen";"De verzoeker wordt in het gelijk gesteld";11-03-16;Zelfstandig;98,47;222,41;;;;;;;;;;;Verhuurder
ZKN-2015-008887;"Koning Lodewijklaan";6;;H;7314GE;APELDOORN;"Koning Lodewijklaan 6 H, 7314GE APELDOORN";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";16-03-16;Zelfstandig;688;645,76;;;;;;;;;;;Huurder
ZKN-2015-008886;"Eerste Jan Steenstraat";3;;3;1072NA;AMSTERDAM;"Eerste Jan Steenstraat 3 3, 1072NA AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";10-03-16;Zelfstandig;571,69;;;;;;;;;;171,51;;Huurder
ZKN-2015-008885;Oliemolen;4;;;1622JJ;"HOORN NH";"Oliemolen 4, 1622JJ HOORN NH";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";21-03-16;Zelfstandig;732,55;732,55;;;;;;;;;;;Huurder
ZKN-2015-008881;"Van Tuyllstraat";8;;;2586VZ;'S-GRAVENHAGE;"Van Tuyllstraat 8, 2586VZ 'S-GRAVENHAGE";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";18-03-16;Zelfstandig;371,4;;;;;;;;;;148,56;;Huurder
ZKN-2015-008874;Bonifaciuslaan;211;;;1216PN;HILVERSUM;"Bonifaciuslaan 211, 1216PN HILVERSUM";;"260 BW - afrekening van de servicekosten";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";31-03-16;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2015-008872;Wiltzanghlaan;33;;3;1055KE;AMSTERDAM;"Wiltzanghlaan 33 3, 1055KE AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";14-03-16;Zelfstandig;319,24;319,24;;;;;;;;;255,39;;Huurder
ZKN-2015-008871;Meidoornplein;3;;;2451BP;LEIMUIDEN;"Meidoornplein 3, 2451BP LEIMUIDEN";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";23-03-16;Zelfstandig;570,74;;;;;;;;;;342,44;;Huurder
ZKN-2015-008870;Haagdijk;58;;A;4811TV;BREDA;"Haagdijk 58 A, 4811TV BREDA";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";04-03-16;Zelfstandig;500;260,2;;;;;;;;;104,08;;Huurder
ZKN-2015-008869;Zetveld;22;;;1182JZ;AMSTELVEEN;"Zetveld 22, 1182JZ AMSTELVEEN";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";23-03-16;Zelfstandig;424,62;424,62;;;;;;;;;169,85;;Huurder
ZKN-2015-008868;"Juliana van Stolbergstraat";56;;1;1055RN;AMSTERDAM;"Juliana van Stolbergstraat 56 1, 1055RN AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";16-03-16;Zelfstandig;351,35;351,35;;;;;;;;;;;Huurder
ZKN-2015-008867;"van de Meenestraat";4;;;3971VV;DRIEBERGEN-RIJSENBURG;"van de Meenestraat 4, 3971VV DRIEBERGEN-RIJSENBURG";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is redelijk";"De wederpartij wordt in het gelijk gesteld";03-03-16;Zelfstandig;675;675;;;;;;;;;;;Huurder
