Zaaknummer;Straat;Huisnummer;Huisletter;Toevoeging;Postcode;Plaats;Adres;Kamer;Wetsartikel;"Inhoud uitspraak";"Leges uitspraak";"Datum afdoening";"Type woonruimte";"Huurprijs voor uitspraak";"Huurprijs na uitspraak";"Voorschot sk voor uitspraak";"Voorschot sk na uitspraak";"Bet.verpl. sk voor uitspraak";"Bet.verpl. sk na uitspraak";"Bet.verpl. sk voor uitspraak Bk2";"Bet.verpl. sk na uitspraak Bk2";"Bet.verpl. sk voor uitspraak Bk3";"Bet.verpl. sk na uitspraak Bk3";"Tijdelijk verlaagde huurprijs";"Punten woonruimte";Verzoeker
ZKN-2014-010856;Insulindestraat;237;;A1;3038JP;ROTTERDAM;"Insulindestraat 237 A1, 3038JP ROTTERDAM";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";16-02-15;Zelfstandig;630;422,47;;;;;;;;;168,99;;Huurder
ZKN-2014-010851;Waardgracht;60;;;2312RR;LEIDEN;"Waardgracht 60, 2312RR LEIDEN";;"257 BW - huurverlaging in verband met gebreken";"Geen inhoudelijke uitspraak";"De wederpartij wordt in het gelijk gesteld";09-03-15;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2014-010848;Corellistraat;21;;B;8915BN;LEEUWARDEN;"Corellistraat 21 B, 8915BN LEEUWARDEN";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is redelijk";"De verzoeker wordt in het gelijk gesteld";27-02-15;Zelfstandig;329,05;;;;;;;;;;268,97;;Huurder
ZKN-2014-010807;Klaarwaterweg;96;;;3762XX;SOEST;"Klaarwaterweg 96, 3762XX SOEST";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";26-02-15;Zelfstandig;551,35;551,35;;;;;;;;;;;Huurder
ZKN-2014-010798;Isingstraat;66;;;2522KB;'S-GRAVENHAGE;"Isingstraat 66, 2522KB 'S-GRAVENHAGE";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is redelijk";"De verzoeker wordt in het gelijk gesteld";19-02-15;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2014-010795;Beijerlandselaan;114;;"B 3";3074EN;ROTTERDAM;"Beijerlandselaan 114 B 3, 3074EN ROTTERDAM";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is niet redelijk";"De verzoeker en de wederpartij worden beide in het gelijk/ongelijk gesteld";11-02-15;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2014-010790;Mauvestraat;15;;D;1073RE;AMSTERDAM;"Mauvestraat 15 D, 1073RE AMSTERDAM";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is redelijk";"De wederpartij wordt in het gelijk gesteld";27-02-15;Zelfstandig;596,75;596,75;;;;;;;;;;;Huurder
ZKN-2014-010765;"Van Heemskerckstraat";28;;"A KM 1 ET AT + ZOL ET";9726GL;GRONINGEN;"Van Heemskerckstraat 28 A KM 1 ET AT + ZOL ET, 9726GL GRONINGEN";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";19-02-15;Zelfstandig;465;274,63;;;;;;;;;;;Huurder
ZKN-2014-013982;Stadsgravenstraat;73;;"A KM 2ET RTS";7511ER;ENSCHEDE;"Stadsgravenstraat 73 A KM 2ET RTS, 7511ER ENSCHEDE";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";20-04-15;Onzelfstandig;425,00;1,00;;;;;;;;;;;Huurder
ZKN-2014-010719;Johannes-Brandstraat;22;;;3072BG;ROTTERDAM;"Johannes-Brandstraat 22, 3072BG ROTTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";16-02-15;Zelfstandig;703,62;;;;;;;;;;422,17;;Huurder
ZKN-2014-010718;Gorechtkade;92;;"C KM AT";9713CG;GRONINGEN;"Gorechtkade 92 C KM AT, 9713CG GRONINGEN";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is niet redelijk";"De verzoeker en de wederpartij worden beide in het gelijk/ongelijk gesteld";26-02-15;Onzelfstandig;345;235,6;;;;;;;;;;;Huurder
ZKN-2014-010716;Taandersstraat;79;;;3026XP;ROTTERDAM;"Taandersstraat 79, 3026XP ROTTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";19-02-15;Zelfstandig;572,42;572,42;;;;;;;;;;;Huurder
ZKN-2014-010713;Frisostraat;20;;;4551GK;"SAS VAN GENT";"Frisostraat 20, 4551GK SAS VAN GENT";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";04-03-15;Zelfstandig;424,96;;;;;;;;;;296,96;;Huurder
ZKN-2014-010707;Rozengracht;73;;C;1016LT;AMSTERDAM;"Rozengracht 73 C, 1016LT AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";26-02-15;Zelfstandig;325,86;;;;;;;;;;523,86;;Huurder
ZKN-2014-010696;Ceramstraat;71;;"A KM 5";9715JM;GRONINGEN;"Ceramstraat 71 A KM 5, 9715JM GRONINGEN";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";10-03-15;Onzelfstandig;315;201,38;;;;;;;;;;;Huurder
ZKN-2014-010691;Gorechtkade;92;;"C KM VR";9713CG;GRONINGEN;"Gorechtkade 92 C KM VR, 9713CG GRONINGEN";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is niet redelijk";"De verzoeker en de wederpartij worden beide in het gelijk/ongelijk gesteld";26-02-15;Onzelfstandig;235;159,09;;;;;;;;;;;Huurder
ZKN-2014-010685;"Nieuwe Boteringestraat";59;;"A KM 1ET";9712PJ;GRONINGEN;"Nieuwe Boteringestraat 59 A KM 1ET, 9712PJ GRONINGEN";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is niet redelijk";"De verzoeker en de wederpartij worden beide in het gelijk/ongelijk gesteld";03-03-15;Onzelfstandig;585;394,73;;;;;;;;;;;Huurder
ZKN-2014-010675;Wolphaertsbocht;144;;A;3083MR;ROTTERDAM;"Wolphaertsbocht 144 A, 3083MR ROTTERDAM";;"4.3 UHW - melding herstel van gebreken";"Gebreken geheel verholpen";"De verzoeker wordt in het gelijk gesteld";16-02-15;Zelfstandig;117,94;294,86;;;;;;;;;;;Verhuurder
ZKN-2014-010668;Planetenbaan;281;;;3721KJ;BILTHOVEN;"Planetenbaan 281, 3721KJ BILTHOVEN";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";11-02-15;Zelfstandig;;;;;1.628,72;1.588,37;;;;;;;Huurder
ZKN-2014-010653;Muntstraat;4;;"KM 1";3512EV;UTRECHT;"Muntstraat 4 KM 1, 3512EV UTRECHT";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";13-03-15;Onzelfstandig;392,68;;;;;;;;;;157,07;;Huurder
ZKN-2014-010650;Vlaanderenstraat;8;;;1944XD;BEVERWIJK;"Vlaanderenstraat 8, 1944XD BEVERWIJK";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";20-02-15;Zelfstandig;340,37;197,89;;;;;;;;;;;Huurder
ZKN-2014-010640;Geldershoofd;244;;;1103BG;AMSTERDAM;"Geldershoofd 244, 1103BG AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";20-02-15;Zelfstandig;451,24;451,24;;;;;;;;;;;Huurder
ZKN-2014-010639;"Burg Ritzemastraat";18;;;9822AT;"NIEKERK GEM GROOTEGAST";"Burg Ritzemastraat 18, 9822AT NIEKERK GEM GROOTEGAST";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is redelijk";"De verzoeker wordt in het gelijk gesteld";23-02-15;Zelfstandig;475,83;;;;;;;;;;411,39;;Huurder
ZKN-2014-010638;Maashaven;122;;;6041TB;ROERMOND;"Maashaven 122, 6041TB ROERMOND";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";23-02-15;Zelfstandig;650,25;;;;;;;;;;520,2;;Huurder
ZKN-2014-010637;"J.J. Hamelinkstraat";48;;H;2033LP;HAARLEM;"J.J. Hamelinkstraat 48 H, 2033LP HAARLEM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";26-02-15;Zelfstandig;398,88;398,88;;;;;;;;;159,55;;Huurder
ZKN-2014-010631;"Laan van Meerdervoort";5;;H;2517AA;'S-GRAVENHAGE;"Laan van Meerdervoort 5 H, 2517AA 'S-GRAVENHAGE";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";13-02-15;Zelfstandig;695;250,58;;;;;;;;;;;Huurder
ZKN-2014-010629;Oude-IJselstraat;36;;H;1078CP;AMSTERDAM;"Oude-IJselstraat 36 H, 1078CP AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";20-02-15;Zelfstandig;388,23;;;;;;;;;;116,47;;Huurder
ZKN-2014-010627;Hoogstraat;333;;;5654NB;EINDHOVEN;"Hoogstraat 333, 5654NB EINDHOVEN";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";19-02-15;Zelfstandig;515;;;;;;;;;;203,84;;Huurder
ZKN-2014-010626;Riederlaan;100;;;3074CL;ROTTERDAM;"Riederlaan 100, 3074CL ROTTERDAM";;"4.3 UHW - melding herstel van gebreken";"Gebreken geheel verholpen";"De verzoeker wordt in het gelijk gesteld";19-03-15;Zelfstandig;247,03;498;;;;;;;;;;;Verhuurder
ZKN-2014-010622;"Onder de Kerk";11;;;6227BG;MAASTRICHT;"Onder de Kerk 11, 6227BG MAASTRICHT";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";11-02-15;Zelfstandig;660;;;;;;;;;;264;;Huurder
ZKN-2014-010610;Polderstraat;43;;"KM 4 1ET AT";9724EC;GRONINGEN;"Polderstraat 43 KM 4 1ET AT, 9724EC GRONINGEN";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";03-03-15;Onzelfstandig;280;200,37;;;;;;;;;120,22;;Huurder
ZKN-2014-010605;Jachtlaan;9;;;6713KJ;EDE;"Jachtlaan 9, 6713KJ EDE";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";26-02-15;Zelfstandig;699,47;699,47;;;;;;;;;;;Huurder
ZKN-2014-010600;Amelandstraat;58;;;1825NV;ALKMAAR;"Amelandstraat 58, 1825NV ALKMAAR";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";19-02-15;Zelfstandig;;;;;660;0;;;;;;;Huurder
ZKN-2014-010589;Zwitserswaltje;4;;"A KM 1 LKS";8911LG;LEEUWARDEN;"Zwitserswaltje 4 A KM 1 LKS, 8911LG LEEUWARDEN";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";03-03-15;Onzelfstandig;470;312,08;;;;;;;;;;;Huurder
ZKN-2014-010581;"Jan Wapstraat";19;;D;2523GA;'S-GRAVENHAGE;"Jan Wapstraat 19 D, 2523GA 'S-GRAVENHAGE";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";19-02-15;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2014-010577;Gravestein;15;;;1103BH;AMSTERDAM;"Gravestein 15, 1103BH AMSTERDAM";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is redelijk";"De verzoeker wordt in het gelijk gesteld";20-02-15;Zelfstandig;517,66;517,66;;;;;;;;;223,99;;Huurder
ZKN-2014-010543;Breehornstraat;55;;;1024HW;AMSTERDAM;"Breehornstraat 55, 1024HW AMSTERDAM";;"4.3 UHW - melding herstel van gebreken";"Gebreken geheel verholpen";"De verzoeker wordt in het gelijk gesteld";12-03-15;Zelfstandig;336,23;511,22;;;;;;;;;;;Verhuurder
ZKN-2014-010542;"Van Rappardstraat";31;;2;1051HX;AMSTERDAM;"Van Rappardstraat 31 2, 1051HX AMSTERDAM";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";10-03-15;Zelfstandig;592,78;528,36;;;;;;;;;;;Huurder
ZKN-2014-010540;"Jeltje de Bosch Kemperpad";162;;;1054PN;AMSTERDAM;"Jeltje de Bosch Kemperpad 162, 1054PN AMSTERDAM";;"4.3 UHW - melding herstel van gebreken";"Gebreken geheel verholpen";"De verzoeker wordt in het gelijk gesteld";12-03-15;Zelfstandig;155,28;325,37;;;;;;;;;;;Verhuurder
ZKN-2014-010532;Marsmanstraat;15;;H;1064RL;AMSTERDAM;"Marsmanstraat 15 H, 1064RL AMSTERDAM";;"4.3 UHW - melding herstel van gebreken";"Gebreken deels verholpen of niet verholpen";"De wederpartij wordt in het gelijk gesteld";12-03-15;Zelfstandig;137,07;;;;;;;;;;137,07;;Verhuurder
ZKN-2014-010525;Aalsmeerweg;60;;HS;1059AL;AMSTERDAM;"Aalsmeerweg 60 HS, 1059AL AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";12-03-15;Zelfstandig;477,2;;;;;;;;;;171,64;;Huurder
ZKN-2014-010519;Lindenstraat;19;;1;1015KV;AMSTERDAM;"Lindenstraat 19 1, 1015KV AMSTERDAM";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is redelijk";"De wederpartij wordt in het gelijk gesteld";30-03-15;Zelfstandig;750;750;;;;;;;;;;;Huurder
ZKN-2014-010514;Waalstraat;84;;;1079EB;AMSTERDAM;"Waalstraat 84, 1079EB AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";05-03-15;Zelfstandig;704,92;;;;;;;;;;659,98;;Huurder
ZKN-2014-010513;Pelsterstraat;18;;"KM A2";9711KL;GRONINGEN;"Pelsterstraat 18 KM A2, 9711KL GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";24-03-15;Onzelfstandig;;;;;810;191,75;;;;;;;Huurder
ZKN-2014-010510;"Sint Lucasstraat";8;;"KM 1";9718LR;GRONINGEN;"Sint Lucasstraat 8 KM 1, 9718LR GRONINGEN";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";19-02-15;Onzelfstandig;;;;;679,89;505,83;;;;;;;Huurder
ZKN-2014-010503;"Oostzeedijk Beneden";19;;A;3062VJ;ROTTERDAM;"Oostzeedijk Beneden 19 A, 3062VJ ROTTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";05-03-15;Zelfstandig;;;;;147,48;147,48;;;;;;;Huurder
ZKN-2014-010500;"Nicolaas Ruychaverstraat";84;;"KM 3 2ET";3554XT;UTRECHT;"Nicolaas Ruychaverstraat 84 KM 3 2ET, 3554XT UTRECHT";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";11-02-15;Onzelfstandig;340;241,62;;;;;;;;;96,65;;Huurder
ZKN-2014-010493;Roskamstraat;55;;;2026TB;HAARLEM;"Roskamstraat 55, 2026TB HAARLEM";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is redelijk";"De wederpartij wordt in het gelijk gesteld";10-03-15;Zelfstandig;943,6;943,6;;;;;;;;;;;Huurder
ZKN-2014-010488;Damsterdiep;140;;"KM 2";9713EM;GRONINGEN;"Damsterdiep 140 KM 2, 9713EM GRONINGEN";;"249 BW - toetsing aanvangshuurprijs";Intrekking;"De wederpartij wordt in het gelijk gesteld";20-02-15;Onzelfstandig;;;;;;;;;;;;;Huurder
ZKN-2014-010487;Apollodreef;112;;;3561BE;UTRECHT;"Apollodreef 112, 3561BE UTRECHT";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";10-03-15;Zelfstandig;;;;;2.652,02;2.641,32;;;;;;;Huurder
ZKN-2014-010464;Plesmanlaan;74;;;3555AR;UTRECHT;"Plesmanlaan 74, 3555AR UTRECHT";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";13-03-15;Onzelfstandig;;;;;;421,5;;;;;;;Huurder
ZKN-2014-010456;Koornmarkt;38;;"A KM";2611EH;DELFT;"Koornmarkt 38 A KM, 2611EH DELFT";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-02-15;Onzelfstandig;;;;;1.688,96;956,78;;;;;;;Huurder
ZKN-2014-010453;Academiesingel;50;;;4811AD;BREDA;"Academiesingel 50, 4811AD BREDA";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";04-03-15;Zelfstandig;;;;;;1.406,43;;;;;;;Huurder
ZKN-2014-010433;Dordtsestraatweg;900;;;3075BS;ROTTERDAM;"Dordtsestraatweg 900, 3075BS ROTTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";05-03-15;Zelfstandig;;;;;13,61;0;;;;;;;Huurder
ZKN-2014-010430;Valenciennesstraat;9;;;4793EA;FIJNAART;"Valenciennesstraat 9, 4793EA FIJNAART";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";25-02-15;Zelfstandig;399,06;399,06;;;;;;;;;;;Huurder
ZKN-2014-010429;Academiesingel;50;;"1 ET";4811AD;BREDA;"Academiesingel 50 1 ET, 4811AD BREDA";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";04-03-15;Zelfstandig;;;;;;1.140,36;;;;;;;Huurder
ZKN-2014-010424;"Nicolaas Ruychaverstraat";84;;"KM 1 1ET";3554XT;UTRECHT;"Nicolaas Ruychaverstraat 84 KM 1 1ET, 3554XT UTRECHT";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";11-02-15;Onzelfstandig;192,5;183,24;;;;;;;;;73,3;;Huurder
ZKN-2014-010421;Dordtsestraatweg;640;;;3075BR;ROTTERDAM;"Dordtsestraatweg 640, 3075BR ROTTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";11-03-15;Zelfstandig;;;;;136,15;58,62;;;;;;;Huurder
ZKN-2014-010419;"Ds van den Boschlaan";241;;;2286PJ;"RIJSWIJK ZH";"Ds van den Boschlaan 241, 2286PJ RIJSWIJK ZH";;"260 BW - afrekening van de servicekosten";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";19-02-15;Zelfstandig;;;;;2.006,23;2.004,50;;;;;;;Huurder
ZKN-2014-010418;"Ds van den Boschlaan";241;;;2286PJ;"RIJSWIJK ZH";"Ds van den Boschlaan 241, 2286PJ RIJSWIJK ZH";;"260 BW - afrekening van de servicekosten";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";19-02-15;Zelfstandig;;;;;733,89;733,01;;;;;;;Huurder
ZKN-2014-010412;Prinsenstraat;3;;"KM 3 1ET";9711CL;GRONINGEN;"Prinsenstraat 3 KM 3 1ET, 9711CL GRONINGEN";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";19-02-15;Onzelfstandig;325;251,66;;;;;;;;;100,66;;Huurder
ZKN-2014-010411;"Tom Mandersstraat";26;;;2548ZA;'S-GRAVENHAGE;"Tom Mandersstraat 26, 2548ZA 'S-GRAVENHAGE";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";12-03-15;Onbekend;;;;;;;;;;;100,12;;Huurder
ZKN-2014-010410;Keizerstraat;117;;1;2584BD;'S-GRAVENHAGE;"Keizerstraat 117 1, 2584BD 'S-GRAVENHAGE";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";19-03-15;Zelfstandig;;;;;;36;;;;;;;Huurder
ZKN-2014-010405;Keizerstraat;117;;1;2584BD;'S-GRAVENHAGE;"Keizerstraat 117 1, 2584BD 'S-GRAVENHAGE";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";19-03-15;Zelfstandig;;;;;;36;;;;;;;Huurder
ZKN-2014-010403;"Christiaan Bruningsstraat";2;;HS;1065CT;AMSTERDAM;"Christiaan Bruningsstraat 2 HS, 1065CT AMSTERDAM";;"4.3 UHW - melding herstel van gebreken";"Gebreken geheel verholpen";"De verzoeker wordt in het gelijk gesteld";05-03-15;Zelfstandig;;;;;;;;;;;;;Verhuurder
ZKN-2014-010388;Uiterwaardenstraat;51;;3;1079BR;AMSTERDAM;"Uiterwaardenstraat 51 3, 1079BR AMSTERDAM";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is niet redelijk";"De verzoeker en de wederpartij worden beide in het gelijk/ongelijk gesteld";10-02-15;Zelfstandig;648,56;644,61;;;;;;;;;;;Huurder
ZKN-2014-010382;Parkstraat;14;;1;6828JH;ARNHEM;"Parkstraat 14 1, 6828JH ARNHEM";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";17-03-15;Zelfstandig;;;;;2.318,42;337,73;;;;;;;Huurder
ZKN-2014-010379;Paradijslaan;26;;B;3034SM;ROTTERDAM;"Paradijslaan 26 B, 3034SM ROTTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";10-03-15;Onbekend;648,5;648,5;;;;;;;;;;;Huurder
ZKN-2014-010375;Maassluisstraat;160;;4;1062GJ;AMSTERDAM;"Maassluisstraat 160 4, 1062GJ AMSTERDAM";;"4.3 UHW - melding herstel van gebreken";"Gebreken geheel verholpen";"De verzoeker wordt in het gelijk gesteld";05-03-15;Zelfstandig;276,33;670,18;;;;;;;;;;;Verhuurder
ZKN-2014-010361;Stresemannplaats;107;;;3068JL;ROTTERDAM;"Stresemannplaats 107, 3068JL ROTTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";11-03-15;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2014-010358;Stresemannplaats;107;;;3068JL;ROTTERDAM;"Stresemannplaats 107, 3068JL ROTTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";11-03-15;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2014-010357;Pomonahof;18;;A;6215RP;MAASTRICHT;"Pomonahof 18 A, 6215RP MAASTRICHT";;"260 BW - afrekening van de servicekosten";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";30-03-15;Zelfstandig;;;;;318,67;289,46;;;;;;;Huurder
ZKN-2014-010352;Rustenburgerstraat;129;;HS;1073EW;AMSTERDAM;"Rustenburgerstraat 129 HS, 1073EW AMSTERDAM";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";16-03-15;Zelfstandig;650;491,23;;;;;;;;;294,74;;Huurder
ZKN-2014-010351;"Oude Binnenweg";95;;"B 1 LKS";3012JA;ROTTERDAM;"Oude Binnenweg 95 B 1 LKS, 3012JA ROTTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";18-02-15;Onbekend;427;;;;;;;;;;170,8;;Huurder
ZKN-2014-010350;Oranjelaan;294;;;6166BZ;GELEEN;"Oranjelaan 294, 6166BZ GELEEN";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";10-03-15;Zelfstandig;;;;;2.458,23;868,45;;;;;;;Huurder
ZKN-2014-010346;Lindengracht;149;;HS;1015KE;AMSTERDAM;"Lindengracht 149 HS, 1015KE AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";05-03-15;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2014-010342;"Kleine Haddingestraat";7;;"A KM";9711KG;GRONINGEN;"Kleine Haddingestraat 7 A KM, 9711KG GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";24-02-15;Onzelfstandig;;;;;;151,59;;;;;;;Huurder
ZKN-2014-010341;"Nicolaas Barnhoornweg";9;;;2202JA;"NOORDWIJK ZH";"Nicolaas Barnhoornweg 9, 2202JA NOORDWIJK ZH";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";13-02-15;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2014-010337;Torenmolen;148;;;2986GC;RIDDERKERK;"Torenmolen 148, 2986GC RIDDERKERK";;"260 BW - afrekening van de servicekosten";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";12-03-15;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2014-010331;Torenmolen;148;;;2986GC;RIDDERKERK;"Torenmolen 148, 2986GC RIDDERKERK";;"260 BW - afrekening van de servicekosten";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";12-03-15;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2014-010330;Minderbroederssingel;655;;;6041KH;ROERMOND;"Minderbroederssingel 655, 6041KH ROERMOND";;"260 BW - afrekening van de servicekosten";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";10-03-15;Zelfstandig;;;;;604,1;604,1;;;;;;;Huurder
ZKN-2014-010320;Copernicusstraat;165;;;2561VT;'S-GRAVENHAGE;"Copernicusstraat 165, 2561VT 'S-GRAVENHAGE";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";13-02-15;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2014-010318;"Pieter Calandlaan";61;;;1065KJ;AMSTERDAM;"Pieter Calandlaan 61, 1065KJ AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";27-02-15;Zelfstandig;686,02;686,02;;;;;;;;;;;Huurder
